x,y,z,time
-6.3666897,-6.88662,-0.85346997,1.43032E+12
-5.4053097,-6.6609898,0.37278,1.43032E+12
-5.1011996,-6.0822,0.41202,1.43032E+12
-4.6008897,-6.8571897,-2.42307,1.43032E+12
-4.48317,-7.6910396,-1.23606,1.43032E+12
-4.33602,-8.19135,0.91233,1.43032E+12
-3.7572298,-8.3483095,2.58984,1.43032E+12
-4.2575397,-9.19197,5.16006,1.43032E+12
-5.48379,-8.95653,4.7382298,1.43032E+12
-6.2097297,-8.49546,3.8160899,1.43032E+12
-6.4746,-7.58313,3.93381,1.43032E+12
-6.13125,-7.3476896,3.8945699,1.43032E+12
-6.2097297,-7.62237,1.13796,1.43032E+12
-6.78852,-8.19135,-0.70632,1.43032E+12
-7.77933,-8.11287,-1.85409,1.43032E+12
-8.4366,-8.08344,-1.9619999,1.43032E+12
-7.21035,-9.15273,0.37278,1.43032E+12
-6.59232,-9.27045,0.55917,1.43032E+12
-5.9056196,-9.33912,-0.08829,1.43032E+12
-4.7578497,-10.143539,1.09872,1.43032E+12
-3.6787498,-11.144159,3.4334998,1.43032E+12
-3.29616,-12.066299,5.31702,1.43032E+12
-3.71799,-13.01787,6.6609898,1.43032E+12
-5.02272,-13.214069,4.62051,1.43032E+12
-8.12268,-11.48751,2.16801,1.43032E+12
-7.70085,-10.87929,1.25568,1.43032E+12
-7.21035,-11.06568,2.0600998,1.43032E+12
-6.89643,-12.252689,3.6297,1.43032E+12
-4.64013,-17.697239,9.37836,1.43032E+12
-3.61008,-19.64943,9.035009,1.43032E+12
-2.68794,-19.64943,3.9730499,1.43032E+12
-1.38321,-19.57095,-3.2667298,1.43032E+12
-0.80442,-18.15831,-6.90624,1.43032E+12
-0.11771999,-18.884249,-3.96324,1.43032E+12
-0.8829,-19.04121,-0.35316,1.43032E+12
-2.5309799,-18.50166,3.6297,1.43032E+12
-3.29616,-17.697239,6.9651,1.43032E+12
-4.29678,-16.549469,4.4341197,1.43032E+12
-4.6008897,-15.66657,2.0600998,1.43032E+12
-4.56165,-14.401079,0.2943,1.43032E+12
-3.9926698,-11.68371,-2.00124,1.43032E+12
-4.29678,-9.83943,-4.99329,1.43032E+12
-3.6787498,-8.61318,-6.1802998,1.43032E+12
-2.8743298,-7.6910396,-3.22749,1.43032E+12
-2.57022,-6.0822,-2.92338,1.43032E+12
-4.6008897,-3.36483,-2.1582,1.43032E+12
-5.7879,-2.7860398,-0.35316,1.43032E+12
-5.60151,-2.48193,-0.31392,1.43032E+12
-3.79647,-2.2170599,-3.5021698,1.43032E+12
-2.03067,-1.1772,-4.1103897,1.43032E+12
-1.7658,-0.95157,-3.08034,1.43032E+12
-0.92214,-0.72594,-3.68856,1.43032E+12
-0.38259,-0.52974,-4.22811,1.43032E+12
1.68732,-0.52974,-4.2673497,1.43032E+12
2.49174,-0.79460996,-3.8455198,1.43032E+12
2.2955399,-0.87308997,-3.38445,1.43032E+12
1.7952299,-0.91233,-2.58003,1.43032E+12
1.7559899,-1.21644,-1.85409,1.43032E+12
2.8743298,-2.2955399,0.75536996,1.43032E+12
3.7572298,-3.1392,3.6689398,1.43032E+12
3.6787498,-4.24773,8.49546,1.43032E+12
2.9429998,-6.62175,15.048539,1.43032E+12
1.7559899,-9.6138,15.509609,1.43032E+12
3.56103,-14.901389,2.82528,1.43032E+12
3.40407,-16.20612,0.10791,1.43032E+12
3.6002698,-19.11969,3.36483,1.43032E+12
3.6002698,-19.11969,3.36483,1.43032E+12
2.5309799,-17.11845,7.11225,1.43032E+12
1.9129499,-14.55804,8.69166,1.43032E+12
-0.23543999,-11.22264,9.94734,1.43032E+12
-2.8743298,-8.26983,9.29988,1.43032E+12
-0.50031,-7.62237,3.32559,1.43032E+12
2.41326,-10.26126,5.84676,1.43032E+12
4.78728,-13.33179,9.45684,1.43032E+12
3.6787498,-15.85296,9.83943,1.43032E+12
-3.8357098,-19.53171,2.16801,1.43032E+12
-3.95343,-19.64943,-0.66708,1.43032E+12
-1.9914299,-19.64943,1.7167499,1.43032E+12
-0.42183,-18.96273,4.01229,1.43032E+12
1.9129499,-5.05215,-4.64994,1.43032E+12
5.20911,0.04905,-9.81981,1.43032E+12
10.53594,0.81422997,-12.46851,1.43032E+12
11.644469,1.15758,-5.5720797,1.43032E+12
-1.68732,-1.0300499,10.86948,1.43032E+12
-7.1711097,-5.20911,4.69899,1.43032E+12
-7.09263,-9.45684,-6.75909,1.43032E+12
-7.77933,-11.104919,-16.49061,1.43032E+12
-7.6714196,-13.33179,-19.24722,1.43032E+12
-9.00558,-19.04121,1.6382699,1.43032E+12
-10.997009,-18.42318,5.62113,1.43032E+12
-11.5758,-16.31403,4.62051,1.43032E+12
-10.50651,-13.37103,1.94238,1.43032E+12
-6.59232,-8.534699,0.029429998,1.43032E+12
-3.6787498,-7.62237,-0.00981,1.43032E+12
-1.15758,-7.0435796,0.45126,1.43032E+12
0.8829,-6.58251,0.67688996,1.43032E+12
4.5910797,-6.3568797,0.52974,1.43032E+12
4.78728,-6.58251,0.94175994,1.43032E+12
3.86514,-6.81795,2.7075598,1.43032E+12
1.49112,-7.23978,3.47274,1.43032E+12
-0.73574996,-7.8087597,2.7860398,1.43032E+12
-4.6008897,-7.9657197,1.02024,1.43032E+12
-5.4053097,-7.76952,-0.04905,1.43032E+12
-4.71861,-7.6616096,-0.85346997,1.43032E+12
-3.0312898,-7.38693,-0.28449,1.43032E+12
-2.3838298,-6.0429597,2.1385798,1.43032E+12
-2.72718,-5.97429,2.48193,1.43032E+12
-2.6094599,-6.43536,1.98162,1.43032E+12
-2.49174,-7.12206,1.09872,1.43032E+12
-2.9528098,-8.65242,1.78542,1.43032E+12
-3.37464,-9.15273,2.28573,1.43032E+12
-3.6787498,-9.57456,2.40345,1.43032E+12
-3.9141898,-9.80019,2.66832,1.43032E+12
-4.48317,-9.65304,2.82528,1.43032E+12
-6.8669996,-8.887859,3.36483,1.43032E+12
-8.54451,-8.46603,3.5119798,1.43032E+12
-10.46727,-8.11287,2.90376,1.43032E+12
-11.65428,-8.00496,1.94238,1.43032E+12
-9.42741,-9.45684,-0.28449,1.43032E+12
-7.70085,-9.80019,1.09872,1.43032E+12
-6.59232,-9.9571495,1.33416,1.43032E+12
-5.7094197,-10.22202,1.55979,1.43032E+12
-5.2189198,-13.1748295,5.7388496,1.43032E+12
-6.8669996,-14.62671,7.4654098,1.43032E+12
-9.08406,-14.862149,7.22997,1.43032E+12
-9.809999,-14.322599,3.7474198,1.43032E+12
-8.5150795,-14.1362095,1.48131,1.43032E+12
-5.67018,-14.55804,0.37278,1.43032E+12
-5.1011996,-15.362459,0.91233,1.43032E+12
-3.9141898,-16.35327,3.32559,1.43032E+12
-1.7658,-17.814959,7.1907296,1.43032E+12
0.14715,-18.76653,1.55979,1.43032E+12
0.46107,-16.85358,-6.75909,1.43032E+12
0,-15.548849,-9.054629,1.43032E+12
0.46107,-16.20612,-6.6806097,1.43032E+12
0.95157,-19.38456,-0.04905,1.43032E+12
0.26487,-19.57095,3.6297,1.43032E+12
0.84366,-19.64943,5.46417,1.43032E+12
1.0300499,-19.64943,4.85595,1.43032E+12
-1.72656,-16.89282,3.70818,1.43032E+12
-3.57084,-14.862149,1.25568,1.43032E+12
-3.79647,-13.214069,-3.46293,1.43032E+12
-4.7578497,-10.6046095,-5.95467,1.43032E+12
-5.7486596,-8.46603,-5.2189198,1.43032E+12
-5.8663797,-6.3568797,1.02024,1.43032E+12
-7.21035,-5.0913897,-1.01043,1.43032E+12
-8.01477,-3.7474198,-3.57084,1.43032E+12
-8.47584,-2.9429998,-2.50155,1.43032E+12
-6.40593,-2.33478,-2.50155,1.43032E+12
-4.4144998,-1.7167499,-4.4537396,1.43032E+12
2.63889,-15.970679,3.70818,1.43032E+12
-4.37526,-10.182779,3.4334998,1.43032E+12
-2.6094599,-16.27479,6.5432696,1.43032E+12
-0.15696,-18.00135,10.143539,1.43032E+12
1.9521899,-19.46304,8.61318,1.43032E+12
2.3740199,-19.00197,1.55979,1.43032E+12
0.10791,-15.745049,-9.89829,1.43032E+12
0.80442,-15.62733,-7.22016,1.43032E+12
2.03067,-16.814339,-3.7278,1.43032E+12
1.45188,-17.39313,-1.01043,1.43032E+12
0.03924,-17.89344,4.16925,1.43032E+12
1.41264,-18.07983,4.05153,1.43032E+12
1.3047299,-17.27541,4.09077,1.43032E+12
-2.2268698,-14.74443,1.6775099,1.43032E+12
-3.79647,-13.439699,-2.6977499,1.43032E+12
-4.2183,-11.48751,-6.48441,1.43032E+12
-4.83633,-9.37836,-5.7192297,1.43032E+12
-5.17968,-6.73947,2.66832,1.43032E+12
-5.2189198,-5.77809,0.83384997,1.43032E+12
-6.44517,-4.4341197,-1.73637,1.43032E+12
-7.8578095,-3.06072,-2.88414,1.43032E+12
-6.93567,-2.75661,-3.08034,1.43032E+12
-3.4138799,-2.2955399,-1.73637,1.43032E+12
-1.8835199,-1.6382699,-2.5407898,1.43032E+12
-1.1870099,-0.52974,-3.8455198,1.43032E+12
-0.38259,-0.33354,-3.80628,1.43032E+12
0.60822,-0.87308997,-3.9239998,1.43032E+12
0.76518,-1.0300499,-3.80628,1.43032E+12
1.45188,-1.41264,-3.7670398,1.43032E+12
1.64808,-1.55979,-3.22749,1.43032E+12
1.64808,-1.6382699,-2.50155,1.43032E+12
1.9521899,-1.6775099,-1.5107399,1.43032E+12
2.5309799,-2.40345,1.44207,1.43032E+12
2.83509,-3.70818,4.05153,1.43032E+12
2.79585,-5.85657,7.88724,1.43032E+12
1.9129499,-15.745049,10.94796,1.43032E+12
4.2869697,-19.11969,7.91667,1.43032E+12
4.4439297,-19.64943,7.88724,1.43032E+12
2.75661,-19.64943,9.98658,1.43032E+12
2.98224,-19.57095,11.104919,1.43032E+12
1.7952299,-15.970679,10.3005,1.43032E+12
-0.69650996,-11.36979,8.19135,1.43032E+12
-3.29616,-8.49546,4.09077,1.43032E+12
-3.14901,-7.23978,0.75536996,1.43032E+12
4.32621,-9.4176,3.93381,1.43032E+12
6.89643,-11.48751,7.3084497,1.43032E+12
5.5917,-13.09635,8.534699,1.43032E+12
3.2569199,-14.862149,5.66037,1.43032E+12
0.30411,-19.57095,-0.89271,1.43032E+12
0.72594,-19.64943,1.7167499,1.43032E+12
0.8829,-18.04059,1.48131,1.43032E+12
0.80442,-12.40965,-2.3838298,1.43032E+12
5.51322,-1.53036,-11.46789,1.43032E+12
10.11411,-0.22563,-10.32012,1.43032E+12
9.91791,0.43164,1.7559899,1.43032E+12
4.66956,-0.22563,10.72233,1.43032E+12
-0.96137995,-3.0999599,5.50341,1.43032E+12
-4.67937,-10.643849,-16.41213,1.43032E+12
-5.2483497,-12.90996,-19.404179,1.43032E+12
-4.79709,-15.931439,-14.76405,1.43032E+12
-6.44517,-17.89344,-5.11101,1.43032E+12
-9.46665,-18.884249,3.39426,1.43032E+12
-12.959009,-15.283979,3.16863,1.43032E+12
-11.418839,-12.792239,0.63764995,1.43032E+12
-8.4366,-11.22264,-0.08829,1.43032E+12
-4.83633,-9.76095,0.17658,1.43032E+12
0.30411,-7.58313,2.28573,1.43032E+12
2.4524999,-7.0435796,1.90314,1.43032E+12
4.2869697,-6.62175,1.29492,1.43032E+12
5.93505,-6.46479,1.05948,1.43032E+12
4.32621,-6.5432696,3.0116699,1.43032E+12
2.4524999,-7.12206,3.4334998,1.43032E+12
0.6867,-7.54389,1.94238,1.43032E+12
-2.14839,-7.8087597,0.63764995,1.43032E+12
-4.4439297,-8.08344,-0.35316,1.43032E+12
-3.07053,-7.76952,-0.43164,1.43032E+12
-1.5696,-6.7002296,-0.35316,1.43032E+12
-1.54017,-5.43474,0.41202,1.43032E+12
-1.3047299,-5.93505,0.33354,1.43032E+12
-1.8835199,-6.43536,-0.00981,1.43032E+12
-2.49174,-7.42617,-0.47087997,1.43032E+12
-2.8743298,-8.65242,-0.66708,1.43032E+12
-3.4923599,-10.56537,2.16801,1.43032E+12
-4.06134,-11.144159,3.24711,1.43032E+12
-5.48379,-11.26188,4.55184,1.43032E+12
-7.93629,-10.87929,6.0429597,1.43032E+12
-9.96696,-10.143539,6.72966,1.43032E+12
-12.419459,-9.035009,4.7382298,1.43032E+12
-11.23245,-8.887859,2.9429998,1.43032E+12
-8.740709,-9.37836,1.44207,1.43032E+12
-6.44517,-10.3005,-0.08829,1.43032E+12
-4.06134,-10.683089,-3.0411,1.43032E+12
-4.4144998,-11.34036,-1.54017,1.43032E+12
-5.17968,-12.37041,0.67688996,1.43032E+12
-5.28759,-13.6359,3.7474198,1.43032E+12
-4.71861,-14.70519,6.26859,1.43032E+12
-3.7572298,-15.548849,6.88662,1.43032E+12
-4.1005797,-14.862149,4.5910797,1.43032E+12
-4.7578497,-13.94001,1.36359,1.43032E+12
-4.64013,-13.37103,0.25506,1.43032E+12
-2.49174,-14.862149,5.35626,1.43032E+12
-0.15696,-16.549469,8.11287,1.43032E+12
1.8737099,-18.11907,6.88662,1.43032E+12
0.72594,-15.8921995,-8.32869,1.43032E+12
0.34335,-14.47956,-10.35936,1.43032E+12
2.2170599,-14.74443,-6.5236497,1.43032E+12
3.6002698,-16.27479,-1.54017,1.43032E+12
1.60884,-19.4238,4.39488,1.43032E+12
1.64808,-19.64943,4.23792,1.43032E+12
1.8344699,-19.57095,2.82528,1.43032E+12
-0.50031,-18.30546,2.2072499,1.43032E+12
-1.15758,-14.55804,1.02024,1.43032E+12
-2.06991,-12.2134495,-2.6192698,1.43032E+12
-3.57084,-9.9571495,-4.4537396,1.43032E+12
-3.7572298,-8.80938,-1.08891,1.43032E+12
-4.6008897,-7.2005396,0.2943,1.43032E+12
-4.67937,-5.81733,-2.19744,1.43032E+12
-4.33602,-4.40469,-1.85409,1.43032E+12
-5.0619597,-3.1784399,-1.89333,1.43032E+12
-5.4053097,-1.21644,-2.76642,1.43032E+12
-4.13982,-1.1772,-1.85409,1.43032E+12
-3.1882498,-1.13796,-0.97119,1.43032E+12
-1.46169,-0.64746,-1.9619999,1.43032E+12
-0.03924,-0.14715,-3.46293,1.43032E+12
0.46107,-0.18639,-3.15882,1.43032E+12
0.22563,-0.75536996,-3.11958,1.43032E+12
0.42183,-1.0692899,-3.80628,1.43032E+12
0.76518,-1.33416,-3.9926698,1.43032E+12
1.1085299,-1.7952299,-2.8449,1.43032E+12
1.0692899,-1.53036,-1.93257,1.43032E+12
0.8829,-1.55979,-1.69713,1.43032E+12
1.2654899,-1.8344699,-0.85346997,1.43032E+12
1.60884,-6.01353,12.01725,1.43032E+12
1.0692899,-9.07425,14.9308195,1.43032E+12
1.45188,-13.47894,12.252689,1.43032E+12
5.13063,-19.64943,6.80814,1.43032E+12
3.71799,-19.64943,5.2385397,1.43032E+12
3.21768,-19.64943,6.16068,1.43032E+12
3.71799,-19.64943,8.83881,1.43032E+12
3.5217898,-17.43237,10.44765,1.43032E+12
-0.46107,-7.3476896,7.3084497,1.43032E+12
-1.9227599,-4.5910797,4.5126,1.43032E+12
-1.0791,-3.40407,2.8645198,1.43032E+12
0.26487,-2.44269,2.48193,1.43032E+12
3.44331,-4.5126,6.16068,1.43032E+12
4.24773,-7.88724,7.61256,1.43032E+12
4.4439297,-11.34036,8.073629,1.43032E+12
2.67813,-13.900769,7.3084497,1.43032E+12
0.60822,-15.970679,6.0822,1.43032E+12
-0.27468,-19.61019,-0.24524999,1.43032E+12
0.52974,-19.64943,-7.40655,1.43032E+12
1.3047299,-19.64943,-5.2189198,1.43032E+12
3.7572298,-8.9957695,-9.976769,1.43032E+12
7.74009,-4.81671,-3.9239998,1.43032E+12
11.80143,-3.48255,0.63764995,1.43032E+12
9.04482,-2.2563,6.3863096,1.43032E+12
2.41326,-1.6775099,5.96448,1.43032E+12
-4.6008897,-5.5917,-15.56847,1.43032E+12
-4.79709,-8.77014,-19.66905,1.43032E+12
-4.17906,-11.72295,-15.72543,1.43032E+12
-3.57084,-14.59728,-6.9847198,1.43032E+12
-9.1233,-17.15769,4.09077,1.43032E+12
-11.99763,-17.19693,2.98224,1.43032E+12
-12.8412895,-16.588709,0.10791,1.43032E+12
-11.3796,-14.55804,-0.62784,1.43032E+12
-5.28759,-10.143539,2.32497,1.43032E+12
-1.8835199,-8.80938,3.5119798,1.43032E+12
0.8829,-7.38693,3.28635,1.43032E+12
2.9429998,-6.43536,2.7860398,1.43032E+12
5.36607,-6.5432696,3.9730499,1.43032E+12
4.63032,-5.6996098,2.6290798,1.43032E+12
3.36483,-6.1999197,3.16863,1.43032E+12
0.8829,-6.46479,3.12939,1.43032E+12
-2.6094599,-7.8087597,0.71612996,1.43032E+12
-4.37526,-8.23059,0.63764995,1.43032E+12
-5.0619597,-8.19135,0.41202,1.43032E+12
-4.33602,-7.6910396,0.37278,1.43032E+12
-3.14901,-7.0435796,1.55979,1.43032E+12
-2.18763,-5.85657,1.5990299,1.43032E+12
-1.46169,-6.5040298,1.44207,1.43032E+12
-1.00062,-7.6910396,1.7167499,1.43032E+12
-1.15758,-9.27045,0.98099995,1.43032E+12
-1.15758,-9.87867,1.36359,1.43032E+12
-1.68732,-10.33974,1.90314,1.43032E+12
-1.9619999,-10.683089,3.32559,1.43032E+12
-4.67937,-9.3096895,5.3954997,1.43032E+12
-6.24897,-8.49546,4.9344296,1.43032E+12
-7.89705,-8.30907,2.58984,1.43032E+12
-9.3195,-8.19135,-0.31392,1.43032E+12
-9.74133,-8.15211,-1.61865,1.43032E+12
-6.0233397,-10.6046095,-0.81422997,1.43032E+12
-4.83633,-11.605229,0.06867,1.43032E+12
-3.7572298,-12.17421,1.6382699,1.43032E+12
-3.61008,-12.90996,3.7474198,1.43032E+12
-4.56165,-13.714379,6.12144,1.43032E+12
-6.32745,-14.24412,7.8479996,1.43032E+12
-6.0233397,-14.59728,7.38693,1.43032E+12
-5.9841,-14.175449,4.16925,1.43032E+12
-6.93567,-13.1748295,1.5990299,1.43032E+12
-5.7879,-13.400459,1.36359,1.43032E+12
-3.5316,-14.783669,4.65975,1.43032E+12
-0.46107,-16.814339,9.14292,1.43032E+12
1.7167499,-18.96273,11.21283,1.43032E+12
0,-18.5409,-3.8455198,1.43032E+12
-1.15758,-16.667189,-9.29007,1.43032E+12
-0.61803,-16.00992,-9.35874,1.43032E+12
0.99081,-16.51023,-6.2195396,1.43032E+12
